Cotizacion,Producto Solicitado,Producto Ofrecido,U. Medida,Cantidad,Costo x Unidad,Costo x Unidad SIN IGV en Soles,Precio Venta x Unidad,Link,Observaciones,Habilitar y Deshabilitar,Adjunto,Adjunto Ficha Tecnica,Imagen Referencial,Ultima revisión,TRAZA,OC a proveedor
64827cc4,ee89281b,Esponja Celulosa Cero Rayas Scotch-Brite x 3 uni,Unidad,4,14.9,12.63,15.4,https://www.plazavea.com.pe/esponja-celulosa-cero-rayas-3-un-100416641/p,,Habilitado,,,,,c2ec6ace,9c955a7c
64827cc4,0328369c,Guantes de Látex Nipro Talla M 100 Unidades.  Registro Sanitario: DM15486E,Caja,1,45,38.14,46.51,,,Deshabilitado,,,,,a6a12985,
d76f2fb5,643bb7b8,1 litro del insecticida Actellic 50 EC.,Unidad,1,300,254.24,310.05,,,Habilitado,,,,,f2867d12,30bf98d4
670c4402,53dbf775,Perfumador INDUSTER Aroma Fresa 3.8L,Galon,1,14.9,12.63,15.4,https://www.promart.pe/perfumador-induster-aroma-fresa-3-8l-1000317226/p?gclid=CjwKCAjwzuqgBhAcEiwAdj5dRvxM0JD5VB-FSLXkcCrnikFTSYEI7LvX1nTO4hSj3kpMoYX1_mYi5xoCF1sQAvD_BwE,,Deshabilitado,,,,,016fcb94,8fd63b42
d18285df,5cacafa8,Escoba de mano con recogedor,Unidad,2,12.9,10.9322,19.5,,,Deshabilitado,,Files/R2023-224/3aa6fe96.Adjunto Ficha Tecnica.222948.png,,,3aa6fe96,
90e9b2d1,5cacafa8,Escoba de mano con recogedor,Unidad,2,11.5,9.7458,19.5,https://www.promart.pe/checkout/#/cart,,Habilitado,,Files/R2023-224/7a0a625b.Adjunto Ficha Tecnica.223115.png,,,7a0a625b,a3b8edf4
77373f07,13073d52,"Kit de limpieza para laptop 4 en 1 limpia monitor camara celular.  Juego de limpieza profesional: 1 x solución limpiadora de lentes no tóxica sin alcohol, 1 x cepillo de limpieza, 1 x paño de limpieza de microfibra",PQT,1,15,12.71,15.5,,,Habilitado,,,,,bd49e37f,462a0c10
cece69ff,5cacafa8,Escoba de mano con recogedor,Unidad,2,19.5,16.5254,19.5,https://www.plazavea.com.pe/escoba-virutex-poderosa-recogedor/p,,Deshabilitado,,Files/R2023-224/e7b0b00a.Adjunto Ficha Tecnica.223409.png,,,e7b0b00a,
58718479,4e38d48b,Limpia Vidrios SAPOLIO Lavanda Gatillo 650ml,Unidad,4,7.9,6.69,9.82,https://enone.pe/producto/limpia-vidrios-sapolio-contenido-650ml/,VER LINK,Deshabilitado,,,,,704e2ed3,
14c04364,028c5b36,Paño microfibra azul (300gsm) Totalclean 40x40,Unidad,50,7.9,6.69,4.9,https://www.promart.pe/checkout/#/cart,,Deshabilitado,,Files/R2023-224/3f1a8073.Adjunto Ficha Tecnica.223729.png,,,3f1a8073,
77373f07,759877c5,Felpudo Rectangular 60x90cm Negro. DOS POR MEDIO,Unidad,1,49.9,42.29,51.57,https://sodimac.falabella.com.pe/sodimac-pe/product/113313668/Felpudo-Rectangular-60x90cm-Negro/113313671,,Deshabilitado,,,,,a0bf680e,
58718479,4e49eb0c,Lavavajillas Limón Sapolio Ultra – Contenido 750ml,Unidad,2,7.5,6.36,8.63,https://enone.pe/producto/lavavajillas-limon-sapolio-ultra-contenido-750ml/,VER LINK,Deshabilitado,,,,,6354b9af,
58718479,562ac482,Bencina LOSARO – Contenido «Cx» Litros,Unidad,2,7,5.93,10.23,https://enone.pe/producto/bencina-losaro-contenido-cx-litros/,VER LINK,Deshabilitado,,,,,5dea842c,
96a80c3f,449bf2ac,"ALTERNATIVA: TACHO VAIVEN N20 MARCA- GENPLAST ALTO:47.6 cm LARGO:28.7 cm ANCHO: 23.9 cm CAPACIDAD: 20 litros.
DISPONIBILIDAD INMEDIATA",Unidad,2,29,24.58,56.7,,,Deshabilitado,Files/R2023-222/c479643b.Adjunto.230218.jpg,Files/R2023-222/c479643b.Adjunto Ficha Tecnica.230218.jpg,,,c479643b,
96a80c3f,0e1fd5b0,"ALTERNATIVA: TACHO VAIVEN N20 MARCA- GENPLAST ALTO:47.6 cm LARGO:28.7 cm ANCHO: 23.9 cm CAPACIDAD: 20 litros.
DISPONIBILIDAD INMEDIATA",Unidad,2,29,24.58,56.7,,,Deshabilitado,Files/R2023-222/9ce13a5e.Adjunto.230248.jpg,Files/R2023-222/9ce13a5e.Adjunto Ficha Tecnica.230248.jpg,,,9ce13a5e,
96a80c3f,cdd596d0,"ALTERNATIVA: TACHO VAIVEN N20 MARCA- GENPLAST ALTO:47.6 cm LARGO:28.7 cm ANCHO: 23.9 cm CAPACIDAD: 20 litros.
DISPONIBILIDAD INMEDIATA",Unidad,2,29,24.58,56.7,,,Deshabilitado,Files/R2023-222/0809ecf3.Adjunto.230306.jpg,Files/R2023-222/0809ecf3.Adjunto Ficha Tecnica.230306.jpg,,,0809ecf3,
7c7919cc,eb04800a,Cargador Samsung Super Carga 45w Tipo C,Unidad,20,189,160.17,200.21,https://www.falabella.com.pe/falabella-pe/product/117596824/Cargador-Samsung-Super-Carga-45w-Tipo-C/117596825,ver link,Deshabilitado,,,,,225b794f,
14c833f8,eb04800a,"Super Fast Charging 2.0 max. 45W, PD 3.0 PDO/PPS max. 45W 5A Cable 1.8 m USB-C to USB-C. DISPONIBILIDAD INMEDIATA",Unidad,20,149,126.27,189,https://www.samsung.com/pe/mobile-accessories/45w-power-adapter-black-ep-t4510xbegca/,VER LINK,Habilitado,,,,,22ed268f,
d31820e6,eb04800a,"Cargador Samsung S23 Ultra 45w Original Tab S8 Ultra Note 20 5V voltaje de salida
Marca: Samsung
Modelo: EP-TA845
Potencia máxima: 45W*
Tipo de tomacorriente: Tipo A (planos): Clavijas japoneses y USA
Interfaz: USB tipo C / Voltaje de entrada: 100 – 240V AC 50-60Hz
Voltaje de salida (carga normal): 5V
Voltaje de salida (carga rápida): PDO : 9V, 15V, 20V / PPS : 3.3-11.0V o 3.3-16.0V or 3.3-21.0V
Corriente de salida (carga rápida): PDO : 3A(9V, 15V), 2.25A(20V) / PPS : 4.05A(3.3-11.0V) or 2.8A(3.3-16.0V) o 2.1A(3.3-21.
Corriente de salida (carga normal): 3A
Dimensiones: 53.1 x 30.1 x 89.3 mm
Tipo de cable de datos: USB 3.1 tipo-C a tipo-C
Longitud del cable: 1 m",Unidad,20,119,119,148.75,https://articulo.mercadolibre.com.pe/MPE-626766640-cargador-samsung-s23-ultra-45w-original-tab-s8-ultra-note-20-_JM#position=26&search_layout=stack&type=item&tracking_id=f9364131-4eb9-431e-b6f7-b16b2a68d44a,DE EMPRESA PERU IMPORTA VER LINK,Deshabilitado,,,,,54305d39,
48a9ecc8,94594e8d,Ajicero Cacer Transparente 4 Oz sin tapa,Unidad,5,145,122.8814,140,https://descartables.com.pe/products/ajicero-4-oz,ver link,Deshabilitado,,,,,2da0809e,
c791f2f2,94594e8d,TAPA AJICERO 4 OZ TR PP,Unidad,5,60,50.8475,140,https://pamolsaexpress.com/producto/tapa-ajicero-4-oz-tr-pp/,VER LINK,Deshabilitado,,,,,b8493fb3,
c340a54f,94594e8d,TAPER CON TAPA AJICERO 4 ONZAS X 100 UN TRANSPARENTES,Unidad,5,160,135.5932,140,https://corporacionliderperu.com/descartables/24893-taper-con-tapa-ajicero-4-onzas-x-100-un-transparentes.html,VER LINK,Deshabilitado,,,,,a68a3c68,
aff2f9ea,94594e8d,ENVASE AJICERO 4 OZ TR PP C/TAPA PAMOLSA,Unidad,5,160,135.5932,140,https://www.envasesya.pe/envase-ajicero-4oz-pamolsa-polipropileno-con-tapa.html,VER LINK,Deshabilitado,,,,,7f6017c9,
0474e0bc,0e1fd5b0,ALTERNATIVA: Papelero Artur # 80 Ecologico - Residuos Plástico 52 LT.,Unidad,2,67.9,57.54,82.2,https://www.mallplast.pe/papelero-artur-80-ecologico-residuos-plastico,VER LINK,Deshabilitado,,,,,ebd2bff9,
0474e0bc,cdd596d0,"Papelero Artur # 80 Ecologico - Residuos Generales
52 LT.",Unidad,2,67.9,57.54,82.2,https://www.mallplast.pe/papelero-artur-80-ecologico-residuos-generales?search=Papelero%20Artur&category_id=0,VER LINK,Deshabilitado,,,,,ee525d28,
0474e0bc,449bf2ac,Papelero Artur # 80 Ecologico - Residuos Papel Y Cartón 52 LT.,Unidad,2,67.9,57.54,82.2,https://www.mallplast.pe/papelero-artur-80-ecologico-residuos-papel-carton?search=ARTUR&category_id=0,VER LINK,Deshabilitado,,,,,77cd5e10,
958d938e,94594e8d,"Envases de Plastico de 4 Onzas 
Material: PP.
Capacidad: 4 onzas c/tapa.
Color: Transparente
Ideal para salsas, ají, postres entre otros.",Unidad,5,110,93.2203,140,https://grupocodisar.com/product/envases-de-plastico-de-4-onzas/,VER LINK,Deshabilitado,,,,,c3f9ec26,
615cd15a,684e7dba,"ALTERNATIVA: Saco de prolipopileno laminado  
Color: Blanco
Medidas 55 cm x 83 cm 
Capacidad: 50 kg
Gramaje: 65.00",Unidad,1000,0.85,0.72,0.9,,,Deshabilitado,Files/R2023-215/6b4abf61.Adjunto.151131.png,,,,6b4abf61,
615cd15a,684e7dba,IMPRESION ESTAMPADO DE LOGOTIPO A COLORES,Unidad,1000,0.2,0.17,0.21,,,Deshabilitado,Files/R2023-215/b0d1386f.Adjunto.151259.png,,,,b0d1386f,
a5c21661,028c5b36,Paño microfibra azul (300gsm) Totalclean 40x40,Unidad,100,2.75,2.75,4.9,,,Habilitado,,,,08/05/2023 12:55:44,c1a13501,da9d4b97
cec91fca,684e7dba,"MOLDE PARA ESTAMPAR para saco de polipropileno de medidas 50x83cm MATERIAL: Polimero importado COLOR: ROJO, NEGRO, AMARILLO Y AZUL",Unidad,1,319.31,1028.29,1285.36,,,Deshabilitado,Files/R2023-215/854832ac.Adjunto.154857.pdf,,,23/03/2023 10:50:13,854832ac,
cec91fca,684e7dba,MOLDE PARA ESTAMPAR DE MEDIDAS DE 45x 85 cm,Unidad,1,270.61,871.46,1089.33,,,Deshabilitado,Files/R2023-215/2bba3050.Adjunto.155147.pdf,,,,2bba3050,
fb553880,684e7dba,"MOLDE PARA IMPRIMIR: 
Costo de Cliché 3 colores ( vida útil hasta de 40000 sacos de impresión)",Unidad,1,480,406.78,508.48,,,Deshabilitado,Files/R2023-215/80e4a04b.Adjunto.160659.png,,,,80e4a04b,
fb553880,684e7dba,"Saco de Polipropileno laminado blanco, 51cm x 84 cm  (20"" x 33"")
Con logo a un solo color en un solo lado del costal.
A partir del 2do millar, 25% de descuento.",Unidad,1000,1.58,1.34,1.67,,,Habilitado,Files/R2023-215/a08d7dd7.Adjunto.161400.png,,,,a08d7dd7,
fb553880,684e7dba,"ALTERNATIVA: Saco de polipropileno laminado 
Color: Blanco
Medidas: 50cm x85cm
Capacidad: 30 kg
Gramaje: 55.00 aprox",Unidad,1000,0.82,0.69,0.86,,,Deshabilitado,Files/R2023-215/0dc3e129.Adjunto.161457.png,,,,0dc3e129,
179880fd,cd7b78b4,Termoradiador Taurus Digital AGADIR 2500 Negro,Unidad,64,349,295.76,369.7,https://www.inche.com.pe/producto/termoradiador-taurus-digital-agadir-2500-negro/,VER LINK,Deshabilitado,,,,04/04/2023 14:03:58,68911431,
e2ba673e,22fc748a,"Ice Cube Endurance Scoop, pala de aluminio fundido, pala de cocina, mango contorneado, ideal para cubitos de hielo, café, granos, alimentos, harina de caramelo, sin óxido, sólido y apto para lavavajillas - 38 oz  1 Kg",Unidad,3,14.99,56.96,24.95,https://www.amazon.com/-/es/aluminio-contorneado-alimentos-palomitas-lavavajillas/dp/B07GSRNSBM?th=1,,Deshabilitado,,,,,82f1e292,
bc1837ff,2e008d47,Dispensador Jabon Acero Inox MARCA:EBRIEL,Unidad,1,107.11,90.77,132,https://www.falabella.com.pe/falabella-pe/product/18964569/Dispensador-Jabon-Acero-Inox/18964569?kid=shopp28fc&disp=1&gclid=Cj0KCQjw8e-gBhD0ARIsAJiDsaUomX3eFIandtkc3BF7acW43x4rjIlLvVZ_iul4QDcwIbRg34vZvigaAuWoEALw_wcB,,Deshabilitado,,,,,a50766f4,
3a8a503a,2e008d47,Dispensador De Jabon 1 Litro De Acero Inoxidable Exoriam,Unidad,1,79,66.95,132,https://articulo.mercadolibre.com.pe/MPE-439319590-dispensador-de-jabon-1-litro-de-acero-inoxidable-exoriam-_JM?matt_tool=94979778&matt_word=&matt_source=google&matt_campaign_id=15098318383&matt_ad_group_id=126935577297&matt_match_type=&matt_network=g&matt_device=c&matt_creative=557076428324&matt_keyword=&matt_ad_position=&matt_ad_type=pla&matt_merchant_id=142667995&matt_product_id=MPE439319590&matt_product_partition_id=1405821725238&matt_target_id=aud-1494134674967:pla-1405821725238&gclid=Cj0KCQjw8e-gBhD0ARIsAJiDsaX_izCSAm3bnNk3S8CCLPNRTbjUd7wrQATGL6a5dJY5iDIq_fj_DzAaAhEKEALw_wcB,VER LINK,Habilitado,,,,,d7bfd4a2,b5926646
c4f3444f,2e008d47,Dispensador de Jabon Liquido 1 Litro Acero inoxidable,Unidad,1,85,72.03,132,https://decorinox.pe/producto/dispensador-de-jabon-liquido-acero-inox-201/,ver link,Deshabilitado,,,,,bacc8235,
fb553880,684e7dba,"MOLDE PARA IMPRIMIR:
Moldes de caucho cliché 380 /1 color.  Vida útil hasta de 40000 impresiones",Unidad,1,380,322.03,317.8,,,Deshabilitado,Files/R2023-215/2e4db05b.Adjunto.193148.jpg,,,,2e4db05b,
fb553880,684e7dba,"SERVICIO DE IMPRESION A UN SOLO COLOR sacos laminados  Medidas: 50 x 85 cm  
Cantidad: 1 millar",Unidad,1000,0.38,0.32,0.4,,,Deshabilitado,,,,,5cd9d843,
cec91fca,684e7dba,MOLDE PARA ESTAMPAR para saco de polipropileno de medidas 50x83cm MATERIAL: Polimero importado COLOR: Azul,Unidad,1,161.4,519.76,649.7,,,Deshabilitado,Files/R2023-215/eced47f0.Adjunto.192837.pdf,,,,eced47f0,
84ad8156,22fc748a,Cucharon de aluminio - 1Kg a 1.5Kg,Unidad,3,16.9,14.32,24.95,,Cotizado por llamada,Deshabilitado,,,,,00e45d9e,
d676af35,0cd62a07,"PERCHEROS MELAMINA. CON 5 GANCHOS SEGÚN MODELO , MELAMINA 18mm, 60 CM LARGO.",Unidad,64,16,13.56,35,,,Habilitado,Files/R2023-225/679895bb.Adjunto.200405.jpg,,,,679895bb,
f4f2c2ee,cd7b78b4,Termoradiador de aceite Taurus Agadir 2500.,Unidad,64,399,338.14,399,https://www.realplaza.com/termoradiador-de-aceite-taurus-agadir-2500-35179/p?idsku=68236&gclid=Cj0KCQjw8e-gBhD0ARIsAJiDsaWO7f4hTNmA5d2_e-k7BMbe2tLOy9mM9hwJy5bpIMJy2gs9SzTIA3IaAr4qEALw_wcB,Precio promedio en todas las retails web,Habilitado,,,,,ac7454f4,
e36f2a63,182a06f7,"ACEITE SINTETICO RL32 CARRIER (FABRICADO POR
BVA) - TRADE PRO - POE32 - - - 20600 de 1galon",Galón,1,76.27,289.83,449,,,Habilitado,,,,,0d56a0a6,
55a07f82,e59668d9,Lonchera CLASS&WORK MW-395-2 Azul ALTO:52 cm ANCHO: 43 cm PROFUNDIDAD: 43 cm,Unidad,10,19.9,16.86,51.38,https://www.plazavea.com.pe/lonchera-classwork-mw3952-azul/p,ver link,Deshabilitado,,,,,5be80fcc,
2edfa700,e59668d9,"ALTERNATIVA: LONCHERAS PARA ALMUERZOS. SIN ASA LARGA Alto: 25 cm, Largo: 25 cm y Ancho:14 cm",Unidad,10,9.5,8.05,51.38,,,Deshabilitado,Files/R2023-231/5aad310a.Adjunto.215850.png,,,,5aad310a,
5200244b,e59668d9,Lonchera CLASS&WORK Negra,Unidad,10,7.66,6.49,51.38,https://www.shopstar.pe/lonchera-class-work-negra-295598/p?idsku=202149&gclid=Cj0KCQjw8e-gBhD0ARIsAJiDsaXDSlF9u4Ivw2g-WfbAukxT3kau8_ovoxofPULAd2JcLO8cOeqDiLYaAjWHEALw_wcB,"No tenemos las medidas exactas, oferta con interbank",Deshabilitado,,,,,dce03c79,
efcaf40a,c1b95841,"PAPELERA RECTANGULAR #30 C/TAPA VAIVEN COLOR MARRÓN ""ORGÁNICOS"" SEGÚN MODELO - LARGO 35.5 CM X ANCHO 25.2 CM X ALTO 54.7 CM CAPACIDAD 27.8 LT",Unidad,1,55,46.61,62.15,,,Deshabilitado,Files/R2023-229/4de48263.Adjunto.221102.jpg,,,,4de48263,
efcaf40a,0614064e,"PAPELERA C/TAPA SEGÚN MODELO COLOR ROJO CON VAIVEN ""PELIGROSOS"" LARGO 44.2 CM x ANCHO 42.1 CM x ALTO 76.2 CM CAPACIDAD 60.0 LT COSMOS ECOLOGICA #80",Unidad,16,85,72.03,96.04,,,Deshabilitado,Files/R2023-229/cbcc996e.Adjunto.221251.jpg,,,,cbcc996e,
efcaf40a,f20cca11,"TACHO C/TAPA SEGÚN MODELO COLOR AZUL ""PAPEL Y CARTÓN""  #140 ECOLOGICO - ALTO 81.3CM x DIÁMETRO 58.3CM CAPACIDAD 122.5 LT",Unidad,4,139,117.8,157.07,,,Deshabilitado,Files/R2023-229/ca0e03b7.Adjunto.221351.jpg,,,,ca0e03b7,
efcaf40a,eb10cf9a,ALTERNATIVA: TACHO RECOLECTOR C/RUEDAS GRAN CONTENEDOR CAPACIDAD 240L- LARGO: 73.00 CM X ANCHO:58.00X ALTO:101 CM,Unidad,4,265,224.58,299.44,,,Deshabilitado,Files/R2023-229/19f53569.Adjunto.221718.jpg,,,,19f53569,
efcaf40a,9933492f,ALTERNATIVA: TACHO RECOLECTOR C/RUEDAS GRAN CONTENEDOR CAPACIDAD 240L- LARGO: 73.00 CM X ANCHO:58.00X ALTO:101 CM,Unidad,4,265,224.58,299.44,,,Deshabilitado,Files/R2023-229/373a6598.Adjunto.222036.jpg,,,,373a6598,
efcaf40a,ccd92936,"PAPELERA C/TAPA SEGÚN MODELO COLOR ROJO CON VAIVEN ""PELIGROSOS"" LARGO 44.2 CM x ANCHO 42.1 CM x ALTO 76.2 CM CAPACIDAD 60.0 LT COSMOS ECOLOGICA #80",Unidad,16,85,72.03,96.04,,,Deshabilitado,Files/R2023-229/2706afc1.Adjunto.222229.jpg,,,,2706afc1,
efcaf40a,a0288e9e,"PAPELERA C/TAPA SEGÚN MODELO COLOR ROJO CON VAIVEN ""PELIGROSOS"" LARGO 44.2 CM x ANCHO 42.1 CM x ALTO 76.2 CM CAPACIDAD 60.0 LT COSMOS ECOLOGICA #80",Unidad,4,85,72.03,96.04,,,Deshabilitado,Files/R2023-229/fd02cf7d.Adjunto.222249.jpg,,,,fd02cf7d,
efcaf40a,146c4f26,"PAPELERA C/TAPA SEGÚN MODELO COLOR ROJO CON VAIVEN ""PELIGROSOS"" LARGO 44.2 CM x ANCHO 42.1 CM x ALTO 76.2 CM CAPACIDAD 60.0 LT COSMOS ECOLOGICA #80",Unidad,2,85,72.03,96.04,,,Deshabilitado,,,,,8e9c7861,
41dfadb7,0614064e,"PAPELERA C/TAPA SEGÚN MODELO COLOR ROJO ""PELIGROSOS"" COSMOS #80 LARGO 44.2 CM x ANCHO 42.1 CM x ALTO 76.2 CM CAPACIDAD 60.0 LT",Unidad,16,57,48.31,79,,,Habilitado,,,,,8b2bcce4,
41dfadb7,ccd92936,"PAPELERA C/TAPA SEGÚN MODELO COLOR NEGRO ""GENERALES"" COSMOS #80 LARGO 44.2 CM x ANCHO 42.1 CM x ALTO 76.2 CM CAPACIDAD 60.0 LT",Unidad,16,57,48.31,79,,,Habilitado,,,,,a2b7e06a,
41dfadb7,a0288e9e,"PAPELERA C/TAPA SEGÚN MODELO COLOR AZUL ""PAPEL Y CARTÓN"" COSMOS #80 LARGO 44.2 CM x ANCHO 42.1 CM x ALTO 76.2 CM CAPACIDAD 60.0 LT",Unidad,4,57,48.31,79,,,Habilitado,,,,,42ca6967,
41dfadb7,f20cca11,"TACHO C/TAPA SEGÚN MODELO COLOR AZUL ""PAPEL Y CARTÓN"" ECOLOGICO #140 - ALTO 81.3CM x DIÁMETRO 58.3CM CAPACIDAD 122.5 LT",Unidad,4,91,77.12,129,,,Habilitado,,,,,39fdd9ab,
41dfadb7,9933492f,"TACHO RECOLECTOR C/RUEDAS DE CAUCHO SEGÚN MODELO ADJUNTO COLOR ROJO ""PELIGROSOS"" Megaforte # 220 - LARGO 66.7 CM X ANCHO 54.30 CM X ALTO 94.0 CM CAPACIDAD 188.5 LT",Unidad,4,150.5,127.54,265,,,Habilitado,,,,,ccfbf815,
41dfadb7,eb10cf9a,"TACHO RECOLECTOR C/RUEDAS DE CAUCHO SEGÚN MODELO ADJUNTO COLOR AMARILLO ""METALES"" Megaforte # 220  - LARGO 66.7 CM X ANCHO 54.30 CM X ALTO 94.0 CM CAPACIDAD 188.5 LT",Unidad,4,150.5,127.54,265,,,Habilitado,,,,,9f8b1e26,
41dfadb7,c1b95841,"PAPELERA RECTANGULAR C/TAPA COLOR MARRÓN ""ORGÁNICOS"" SEGÚN MODELO #30 ORGANICOS REY - LARGO 35.5 CM X ANCHO 25.2 CM X ALTO 54.7 CM CAPACIDAD 27.8 LT",Unidad,1,35.2,29.83,55,,,Habilitado,,,,,e1b7795e,
41dfadb7,146c4f26,"PAPELERA C/TAPA SEGÚN MODELO COLOR MARRÓN ""ORGÁNICOS""  COSMOS #80 LARGO 44.2 CM x ANCHO 42.1 CM x ALTO 76.2 CM CAPACIDAD 60.0 LT",Unidad,2,57,48.31,79,,,Habilitado,,,,,ef928638,
d545e8fc,aab0896c,"ALTERNATIVA :  7.5 CF BIG WHEEL CART ASSEMBLED - COD FG564200BLA
CARRETILLA CON CAPACIDAD DE CARGA 136 KG / 212 L  147.3cm x 85.7cm x 71.8cm.
MARCA: RUBBERMAID
Carro Big Wheel para trabajo pesado 136,1 kg
Adecuado para trabajo industrial, comercial o de
agricultura. Construcción de una sola pieza, fuerte
duradera.
Ruedas neumáticas anchas permiten fácil movilidad
sobre la mayorí­a de superficies",Unidad,1,499.31,1897.38,2313.88,,,Habilitado,Files/R2023-227/7cf6298a.Adjunto.224036. (1).pdf,,,24/03/2023 0:41:53,7cf6298a,
5a83fb48,3860d2ec,Caballete/ Soporte/ Torre/ Torreta Para Auto 3 Ton Truper 14843 ALTURA DE TRABAJO: 23CMX43 CM PESO: 7KG,Unidad,2,143.9,121.95,159,https://cahema.pe/automotriz/15266-caballete-soporte-torre-torreta-para-auto-3-ton-truper-14843.html?gclid=Cj0KCQjw8e-gBhD0ARIsAJiDsaUyAtelevisorQR3DfKdAr1iRbZs9v93BuW-8-E0z4BLLdfIrqXcGZf0iJ0uUaAmuQEALw_wcB,,Deshabilitado,,,,22/04/2023 20:14:46,243544b4,
5a83fb48,f27f7c4e,Caballete/ Soporte/ Torre/ Torreta Para Auto 6 Ton Truper 14845 ALTURA DE TRABAJO 40X62CM,Unidad,2,279.9,237.2,289,https://cahema.pe/automotriz/15267-caballete-soporte-torre-torreta-para-auto-6-ton-truper-14845.html,,Deshabilitado,,,,22/04/2023 20:14:47,d68bd467,
2ba8ae18,f27f7c4e,"Caballete Para Vehiculo 06 Ton 14845 Truper 14845 ALTURA DE TRABAJO 40X62CM.
Disponibilidad Inmediata",Unidad,2,200,169.49,289,https://gpc.pe/products/caballete-para-vehiculo-06-ton-14845-truper?variant=42697947676841&currency=PEN&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&utm_source=google&utm_medium=cpc&utm_campaign=adview_pmax_publico_mixto&utm_content=perfomance_max&gclid=Cj0KCQjw8e-gBhD0ARIsAJiDsaWizlQDn1OQTIG9gU4LJFyJa7iJY6x4_SEonpNQEVRgheqiqQcCQXIaAh-IEALw_wcB,VER LINK,Habilitado,,,,,5bd2b709,
2ba8ae18,3860d2ec,"Caballetes Para Vehículo 03 Ton Truper 14843 ALTURA DE TRABAJO: 23CMX43 CM PESO: 7KG.
Disponibilidad Inmediata",Unidad,2,75,63.56,159,https://gpc.pe/products/caballetes-p-vehiculo-03-ton-14843-x-und?_pos=1&_sid=dce52db46&_ss=r,ver link,Habilitado,,,,,0d43b457,
fe6d0970,0e1fd5b0,"ALTERNATIVA: Papelera Redonda Vaiven Ecobasa Blanco C/Logo Plasticos 18Lt 8878 Basa.
DISPONIBILIDAD INMEDIATA",Unidad,2,31.7,26.86,59.9,https://www.uysa.com.pe/papelera-redonda-vaiven-ecobasa-blanco-c-logo-plasticos-18lt-8878-basa-70151291/p,,Habilitado,,,,,ce0b65a4,
fe6d0970,cdd596d0,"ALTERNATIVA: Papelera Redonda Vaiven Ecobasa Negro C/Logo No Aprovec. 18Lt 8878 Basa.
DISPONIBILIDAD INMEDIATA",Unidad,2,31.7,26.86,59.9,,,Habilitado,,,,,c277c4b0,
fe6d0970,449bf2ac,"ALTERNATIVA: Papelera Redonda Vaiven Ecobasa Azul C/Logo Papel Y Carton 18Lt 8878 Basa
DISPONIBILIDAD INMEDIATA",Unidad,2,31.7,26.86,59.9,Papelera Redonda Vaiven Ecobasa Azul C/Logo Papel Y Carton 18Lt 8878 Basa,,Habilitado,,,,,c7cf13f3,
5d6f1440,684e7dba,"Bolsas polipropileno  laminado (costales) 51cm x 84cm. (20"" x 33"") . 56g/m2 .",Unidad,1000,0.9,0.76,1.05,,,Habilitado,,,,,f86f6906,
4a675f3c,62861066,"ALGODON NATURAL DE 4 HEBRAS.  Ovillo de 300 metros (100gr)
Pack x 10 ovillos.
Material: Algodón tangüis 100%
Color: Crudo
Modelo: H-1200
Composición: Algodón tangüis 100%
Ancho/Diámetro: 10 cm
Hecho en: Perú
Marca: SIERRA CRAFT
Alto: 7 cm",Kilogramo,1,150,127.12,195.57,https://www.falabella.com.pe/falabella-pe/product/19369658/Hilo-de-algodon-de-4-hebras-1200/19369658,,Deshabilitado,,,,,119e76c1,
c49b04c1,4387a7fb,Aguja Para Mano Ojo Largo No 6 pack de 20 unidades,Unidad,1,12.66,10.73,21.46,https://articulo.mercadolibre.com.pe/MPE-446647475-aguja-para-mano-ojo-largo-excelente-calidad-x-25-unidades-_JM#position=1&search_layout=stack&type=item&tracking_id=7fefe9f7-48ea-4db8-a9a9-d17aa071d536,,Habilitado,,,,,db87f9bf,
c49b04c1,69010d89,Enhebrador Automático De Aguja Guía De Hilo Ensartador - 3pz,Unidad,1,15.95,13.52,27.04,https://articulo.mercadolibre.com.pe/MPE-606468222-enhebrador-automatico-de-aguja-guia-de-hilo-ensartador-3pz-_JM#position=1&search_layout=stack&type=item&tracking_id=b88a78fd-bc1c-4f7e-8e73-4416c3f6fa49,,Deshabilitado,,,,,7a881cfa,
c49b04c1,69010d89,Enhebrador Agujas De Plástico - 10 unidades,Unidad,2,19.79,16.77,33.54,https://articulo.mercadolibre.com.pe/MPE-443389168-enhebrador-agujas-de-plastico-por-10-unidades-surtido-_JM?searchVariation=174079442869#searchVariation=174079442869&position=1&search_layout=stack&type=item&tracking_id=acbd383b-8d70-4573-9742-2a0073c704e3,,Habilitado,,,,,80ef2940,
c49b04c1,69010d89,Enhebradores De Agujas De Plástico - 12 unidades,Unidad,1,26.95,22.84,45.68,https://articulo.mercadolibre.com.pe/MPE-606576828-enhebradores-de-agujas-de-plastico-ensertador-12-unidades-_JM#position=2&search_layout=stack&type=item&tracking_id=e54726ce-df92-440e-8f15-147299080709,,Deshabilitado,,,,,0ef6f557,
a3c43407,19277690,Hilo anchor – 078 p/fieltro color pink,Unidad,4,2.3,1.95,3.9,https://ranaencantada.pe/producto/hilo-de-bordar-078-p-fieltro-color-pink/,,Deshabilitado,,,,,dd15a6c6,
